year,event,value
1984,Alpine Skiing,15
1968,Swimming,15
1964,Rowing,15
2008,Swimming,15
2012,Swimming,15
1992,Figure Skating,15
2010,Speed Skating,15
2000,Gymnastics,15
1992,Swimming,15
1972,Swimming,15
2008,Swimming,15
1996,Gymnastics,15
1996,Diving,15
1968,Swimming,15
1996,Gymnastics,15
1996,Gymnastics,15
1972,Gymnastics,15
1972,Gymnastics,15
1984,Gymnastics,15
1976,Swimming,15
1996,Swimming,15
1992,Gymnastics,15
1980,Gymnastics,15
1988,Swimming,15
1976,Rowing,15
2000,Gymnastics,15
1996,Gymnastics,15
1996,Athletics,15
2006,Cross Country Skiing,15
1996,Gymnastics,15
2008,Gymnastics,15
1984,Gymnastics,15
1996,Gymnastics,15
2012,Gymnastics,15
2000,Swimming,15
2014,Figure Skating,15
1976,Gymnastics,15
1988,Gymnastics,15
1992,Swimming,15
1972,Swimming,15
1980,Swimming,15
1968,Swimming,15
2008,Swimming,15
1980,Swimming,15
1948,Swimming,15
1952,Rowing,15
1948,Swimming,15
2012,Swimming,15
1996,Gymnastics,15
1988,Rowing,15
1980,Swimming,15
1900,Water Polo,15
1976,Swimming,15
1984,Swimming,15
1924,Swimming,15
2004,Swimming,15
1968,Swimming,15
1980,Gymnastics,15
1928,Athletics,15
1996,Swimming,15
1968,Alpine Skiing,15
1984,Swimming,15
2004,Swimming,15
2000,Swimming,15
1920,Swimming,15
1996,Swimming,15
1988,Gymnastics,15
2008,Diving,15
1960,Swimming,15
1968,Swimming,15
1956,Alpine Skiing,15
2016,Diving,15
2012,Swimming,15
1984,Swimming,15
1984,Gymnastics,15
1932,Athletics,15
1968,Swimming,15
1976,Athletics,15
1952,Diving,15
1956,Figure Skating,15
1972,Gymnastics,15
1984,Swimming,15
1976,Gymnastics,15
1984,Gymnastics,15
1976,Swimming,15
1972,Diving,15
2004,Swimming,15
1980,Swimming,15
2004,Swimming,15
1960,Swimming,15
1972,Rowing,15
1968,Rowing,15
1984,Swimming,15
1984,Swimming,15
1928,Swimming,15
1972,Swimming,15
2012,Swimming,15
2008,Swimming,15
1988,Swimming,15
2008,Gymnastics,15
2000,Swimming,15
2000,Gymnastics,15
1972,Athletics,15
2016,Table Tennis,15
2008,Swimming,15
1984,Synchronized Swimming,15
2006,Freestyle Skiing,15
1988,Swimming,15
1998,Freestyle Skiing,15
1996,Swimming,15
1980,Gymnastics,15
1996,Gymnastics,15
2000,Swimming,15
1994,Figure Skating,15
1996,Gymnastics,15
1992,Swimming,15
1992,Diving,15
2010,Figure Skating,15
1968,Figure Skating,15
1972,Alpine Skiing,15
1976,Athletics,16
1960,Fencing,16
1972,Swimming,16
2008,Weightlifting,16
2008,Diving,16
1996,Rhythmic Gymnastics,16
1994,Figure Skating,16
2000,Swimming,16
2008,Gymnastics,16
2010,Alpine Skiing,16
2008,Volleyball,16
1936,Swimming,16
1976,Swimming,16
1936,Diving,16
2016,Modern Pentathlon,16
1912,Swimming,16
1980,Gymnastics,16
2008,Gymnastics,16
1984,Gymnastics,16
2012,Swimming,16
1968,Swimming,16
1994,Ski Jumping,16
1964,Rowing,16
1998,Alpine Skiing,16
1980,Fencing,16
1992,Cycling,16
2012,Swimming,16
2008,Swimming,16
2016,Athletics,16
2000,Athletics,16
2000,Swimming,16
2004,Athletics,16
2004,Taekwondo,16
1988,Swimming,16
1984,Athletics,16
2004,Swimming,16
1988,Fencing,16
2012,Athletics,16
2008,Swimming,16
1994,Alpine Skiing,16
1952,Figure Skating,16
1988,Diving,16
2000,Athletics,16
1988,Gymnastics,16
2008,Equestrianism,16
2016,Gymnastics,16
1992,Fencing,16
1936,Swimming,16
1984,Swimming,16
1904,Rowing,16
1996,Gymnastics,16
2000,Rhythmic Gymnastics,16
1996,Rowing,16
2000,Diving,16
1960,Rowing,16
1998,Ski Jumping,16
2002,Short Track Speed Skating,16
2000,Rhythmic Gymnastics,16
2000,Tennis,16
1936,Figure Skating,16
1960,Swimming,16
1952,Rowing,16
1968,Swimming,16
1912,Swimming,16
2012,Shooting,16
1972,Gymnastics,16
1960,Swimming,16
1956,Figure Skating,16
2000,Athletics,16
1952,Swimming,16
1998,Figure Skating,16
1998,Figure Skating,16
2004,Swimming,16
2000,Rhythmic Gymnastics,16
1936,Swimming,16
1936,Swimming,16
1972,Swimming,16
1952,Rowing,16
1984,Gymnastics,16
1976,Swimming,16
1972,Swimming,16
1984,Alpine Skiing,16
2000,Rhythmic Gymnastics,16
2008,Swimming,16
1984,Rhythmic Gymnastics,16
1984,Figure Skating,16
2008,Athletics,16
1980,Swimming,16
2012,Gymnastics,16
2016,Swimming,16
2008,Swimming,16
2008,Swimming,16
2000,Diving,16
1956,Swimming,16
1988,Gymnastics,16
1994,Figure Skating,16
2004,Swimming,16
1960,Weightlifting,16
1994,Short Track Speed Skating,16
1964,Swimming,16
1972,Figure Skating,16
1992,Swimming,16
2004,Athletics,16
2004,Athletics,16
2012,Swimming,16
1996,Tennis,16
1924,Swimming,16
2000,Swimming,16
1968,Diving,16
1964,Swimming,16
1952,Swimming,16
1924,Swimming,16
1988,Swimming,16
2000,Diving,16
1924,Swimming,16
1996,Rhythmic Gymnastics,16
1988,Gymnastics,16
2006,Ski Jumping,16
2016,Swimming,16
1936,Swimming,16
1900,Cycling,16
1908,Swimming,16
1992,Gymnastics,16
2000,Athletics,16
1984,Swimming,16
2010,Short Track Speed Skating,16
1956,Cross Country Skiing,16
1976,Swimming,16
1996,Swimming,16
1996,Swimming,16
1972,Rowing,16
1988,Swimming,16
1908,Swimming,16
1994,Figure Skating,16
2012,Rhythmic Gymnastics,16
2000,Gymnastics,16
1972,Swimming,16
2012,Gymnastics,16
1988,Equestrianism,16
1996,Swimming,16
1960,Swimming,16
1976,Gymnastics,16
1976,Alpine Skiing,16
1964,Figure Skating,16
1984,Alpine Skiing,16
1988,Alpine Skiing,16
1988,Alpine Skiing,16
2004,Gymnastics,16
1972,Athletics,16
1980,Swimming,16
2012,Gymnastics,16
1972,Gymnastics,16
1992,Swimming,16
2004,Rhythmic Gymnastics,16
1980,Hockey,16
1984,Alpine Skiing,16
2000,Gymnastics,16
1996,Rhythmic Gymnastics,16
2008,Gymnastics,16
2000,Swimming,16
2008,Swimming,16
1996,Swimming,16
1980,Swimming,16
1980,Swimming,16
1980,Swimming,16
1992,Swimming,16
1972,Swimming,16
1968,Swimming,16
1936,Swimming,16
1968,Swimming,16
2000,Swimming,16
1980,Basketball,16
2012,Swimming,16
1976,Swimming,16
2014,Freestyle Skiing,16
1960,Swimming,16
1988,Gymnastics,16
2016,Gymnastics,16
2000,Swimming,16
1908,Gymnastics,16
1952,Gymnastics,16
1976,Swimming,16
1984,Swimming,16
1988,Athletics,16
2006,Cross Country Skiing,16
1928,Swimming,16
2012,Diving,16
1988,Figure Skating,16
2008,Swimming,16
2006,Snowboarding,16
1924,Boxing,16
1972,Swimming,16
1906,Swimming,16
1984,Swimming,16
1980,Gymnastics,16
2012,Swimming,16
1976,Gymnastics,16
1980,Swimming,16
1996,Rhythmic Gymnastics,16
2004,Swimming,16
1968,Alpine Skiing,16
1968,Shooting,16
1976,Athletics,16
2012,Gymnastics,16
2004,Rhythmic Gymnastics,16
1968,Swimming,16
1952,Figure Skating,16
1992,Swimming,16
1976,Wrestling,16
1996,Swimming,16
2010,Snowboarding,16
1972,Swimming,16
1976,Swimming,16
2010,Freestyle Skiing,16
1994,Alpine Skiing,16
1968,Athletics,16
1996,Rhythmic Gymnastics,16
2008,Swimming,16
1976,Swimming,16
1996,Gymnastics,16
1948,Athletics,16
1992,Tennis,16
1996,Rhythmic Gymnastics,16
2012,Swimming,16
1964,Swimming,16
2016,Football,16
1992,Alpine Skiing,16
2012,Taekwondo,16
1996,Rhythmic Gymnastics,16
1992,Swimming,16
1972,Gymnastics,16
1976,Gymnastics,16
2006,Snowboarding,16
2000,Gymnastics,16
1996,Swimming,16
2000,Swimming,16
1980,Swimming,16
1972,Swimming,16
2004,Rhythmic Gymnastics,16
1988,Swimming,16
1972,Gymnastics,16
1972,Judo,16
1924,Swimming,16
2004,Swimming,16
1972,Swimming,16
1988,Swimming,16
1996,Swimming,16
1924,Swimming,16
1976,Gymnastics,16
1960,Swimming,16
2004,Gymnastics,16
2004,Swimming,16
2000,Gymnastics,16
1972,Swimming,16
2008,Rhythmic Gymnastics,16
1996,Swimming,16
1994,Figure Skating,16
1972,Figure Skating,16
1960,Athletics,16
1992,Swimming,16
1972,Cycling,16
1984,Figure Skating,16
2000,Swimming,16
1998,Ski Jumping,16
1988,Synchronized Swimming,16
1988,Athletics,16
1984,Archery,16
1984,Swimming,16
1996,Swimming,16
1992,Swimming,16
1988,Swimming,16
1976,Swimming,16
1996,Rhythmic Gymnastics,16
2000,Athletics,16
1988,Swimming,16
1992,Freestyle Skiing,16
1972,Swimming,16
1972,Alpine Skiing,16
1988,Swimming,16
1992,Swimming,16
1956,Figure Skating,16
1956,Rowing,16
1964,Shooting,16
1928,Diving,16
1992,Gymnastics,16
1968,Swimming,16
1956,Swimming,16
1960,Swimming,16
2004,Sailing,16
1988,Figure Skating,16
2000,Gymnastics,16
1956,Modern Pentathlon,16
1956,Athletics,16
1960,Swimming,16
1976,Swimming,16
1968,Swimming,16
1964,Swimming,16
1988,Rhythmic Gymnastics,16
1968,Swimming,16
1936,Swimming,16
1988,Gymnastics,16
2000,Swimming,16
2008,Cycling,16
2016,Swimming,16
1984,Swimming,16
2004,Athletics,16
2000,Gymnastics,16
1972,Swimming,16
1968,Swimming,16
1968,Swimming,16
2000,Swimming,16
1904,Football,16
1988,Swimming,16
2008,Swimming,16
1960,Gymnastics,16
2000,Swimming,16
1980,Swimming,16
2004,Athletics,16
2006,Ice Hockey,16
2000,Swimming,16
1984,Swimming,16
2014,Figure Skating,16
1980,Athletics,16
1976,Swimming,16
1996,Swimming,16
2000,Football,16
1960,Athletics,16
1936,Diving,16
2004,Swimming,16
2014,Figure Skating,16
1956,Gymnastics,16
1980,Figure Skating,16
2004,Taekwondo,16
1960,Swimming,16
1972,Swimming,16
1952,Athletics,16
1948,Sailing,16
1976,Swimming,16
1980,Swimming,16
1976,Gymnastics,16
1952,Swimming,16
1972,Figure Skating,16
1992,Tennis,16
1976,Swimming,16
1980,Swimming,16
1960,Swimming,16
1976,Swimming,16
1964,Figure Skating,16
1936,Swimming,16
1996,Swimming,16
1980,Swimming,16
1992,Rhythmic Gymnastics,16
1972,Swimming,16
1972,Swimming,16
2008,Gymnastics,16
2010,Figure Skating,16
1932,Swimming,16
2016,Gymnastics,16
1994,Ski Jumping,16
1960,Diving,16
1964,Swimming,16
1924,Boxing,16
1908,Gymnastics,16
1996,Gymnastics,16
1976,Gymnastics,16
1996,Rhythmic Gymnastics,16
2000,Athletics,16
1980,Swimming,16
2000,Swimming,16
2012,Football,16
1976,Diving,16
1964,Athletics,16
1960,Swimming,16
2008,Swimming,16
1976,Diving,16
2008,Rhythmic Gymnastics,16
1980,Swimming,16
1968,Swimming,16
1928,Swimming,16
2012,Athletics,16
2008,Fencing,16
2012,Rhythmic Gymnastics,16
1996,Gymnastics,16
1952,Gymnastics,16
1976,Gymnastics,16
2000,Diving,16
1956,Athletics,16
1992,Swimming,16
1952,Swimming,16
2012,Gymnastics,16
1960,Swimming,16
2008,Gymnastics,16
2000,Rhythmic Gymnastics,16
1984,Swimming,16
2004,Swimming,16
2000,Swimming,16
1960,Diving,16
1968,Diving,16
2008,Swimming,16
2004,Swimming,16
1960,Wrestling,16
1952,Gymnastics,16
1968,Swimming,16
1964,Swimming,16
1984,Wrestling,16
1984,Shooting,16
1960,Fencing,16
1994,Freestyle Skiing,16
1976,Alpine Skiing,16
1968,Diving,16
1980,Gymnastics,16
1964,Swimming,16
1976,Swimming,16
1972,Swimming,16
1972,Swimming,16
1972,Swimming,16
1972,Gymnastics,16
2008,Swimming,16
2008,Synchronized Swimming,16
2006,Ice Hockey,16
1912,Rowing,16
1992,Alpine Skiing,16
1988,Handball,16
1972,Swimming,16
2000,Gymnastics,16
2008,Rhythmic Gymnastics,16
1984,Figure Skating,16
1984,Athletics,16
1976,Alpine Skiing,16
1960,Swimming,16
2000,Swimming,16
1984,Sailing,16
1996,Swimming,16
1924,Boxing,16
1968,Swimming,16
1984,Gymnastics,16
2004,Swimming,16
1960,Swimming,16
2000,Rhythmic Gymnastics,16
1996,Gymnastics,16
1960,Swimming,16
1988,Athletics,16
1994,Alpine Skiing,16
1976,Swimming,16
1964,Boxing,16
1948,Athletics,16
2016,Gymnastics,16
1956,Cycling,16
1984,Shooting,16
2006,Ski Jumping,16
2012,Gymnastics,16
1968,Alpine Skiing,16
1980,Swimming,16
1968,Figure Skating,16
1956,Figure Skating,16
2000,Swimming,16
1964,Swimming,16
1980,Alpine Skiing,16
1968,Swimming,16
1948,Gymnastics,16
2012,Football,16
1968,Swimming,16
1924,Boxing,16
1988,Sailing,16
1984,Gymnastics,16
2004,Swimming,16
1960,Swimming,16
1972,Swimming,16
1928,Bobsleigh,16
1996,Swimming,16
1972,Athletics,16
1980,Swimming,16
1980,Swimming,16
1900,Fencing,16
1976,Alpine Skiing,16
1980,Alpine Skiing,16
1984,Athletics,16
1968,Figure Skating,16
1980,Swimming,16
1988,Swimming,16
1960,Swimming,16
1984,Alpine Skiing,16
1964,Swimming,16
1988,Swimming,16
1992,Gymnastics,16
1936,Swimming,16
2008,Gymnastics,16
1960,Swimming,16
2004,Swimming,16
1984,Boxing,16
1976,Swimming,16
1984,Gymnastics,16
1960,Figure Skating,16
2012,Swimming,16
2000,Diving,16
1988,Sailing,16
1980,Swimming,16
2012,Athletics,16
1984,Swimming,16
2008,Gymnastics,16
1984,Volleyball,16
1924,Athletics,16
2008,Swimming,16
2014,Alpine Skiing,16
2006,Alpine Skiing,16
1976,Alpine Skiing,16
1972,Swimming,16
1976,Cross Country Skiing,16
1992,Ski Jumping,16
2006,Figure Skating,16
2000,Athletics,16
2010,Alpine Skiing,16
1932,Boxing,16
2000,Rhythmic Gymnastics,16
1924,Swimming,16
1980,Swimming,16
1980,Swimming,16
1976,Swimming,16
1936,Diving,16
1948,Swimming,16
1956,Figure Skating,16
1992,Gymnastics,16
2000,Swimming,16
1964,Athletics,16
2006,Figure Skating,16
1992,Rhythmic Gymnastics,16
1972,Athletics,16
1980,Luge,16
1988,Swimming,16
2012,Gymnastics,16
1968,Swimming,16
2004,Diving,16
1992,Swimming,16
1968,Swimming,16
1980,Swimming,16
1988,Figure Skating,16
1972,Speed Skating,16
1984,Figure Skating,16
1964,Diving,16
2004,Swimming,16
1932,Swimming,16
1976,Sailing,16
1992,Alpine Skiing,16
1976,Swimming,16
1960,Alpine Skiing,16
2000,Gymnastics,16
1976,Swimming,16
1992,Canoeing,16
2012,Gymnastics,16
1972,Swimming,16
1948,Figure Skating,16
1972,Swimming,16
1960,Gymnastics,16
1972,Swimming,16
2012,Swimming,16
2004,Table Tennis,16
1992,Swimming,16
1952,Rowing,16
1900,Sailing,16
1992,Rhythmic Gymnastics,16
2004,Table Tennis,16
1996,Swimming,16
2010,Figure Skating,16
1936,Swimming,16
1992,Swimming,16
1992,Swimming,16
2008,Swimming,16
2004,Swimming,16
1976,Swimming,16
1992,Gymnastics,16
1992,Swimming,16
1960,Figure Skating,16
1964,Swimming,16
1972,Athletics,16
1996,Swimming,16
1964,Figure Skating,16
1948,Swimming,16
1972,Diving,16
2004,Gymnastics,16
1976,Figure Skating,16
1952,Athletics,16
1908,Gymnastics,16
1948,Swimming,16
1964,Swimming,16
1924,Swimming,16
1924,Shooting,16
1972,Swimming,16
1960,Speed Skating,16
1952,Swimming,16
1952,Swimming,16
1936,Swimming,16
1968,Swimming,16
2016,Swimming,16
1984,Diving,16
1988,Swimming,16
1980,Shooting,16
1976,Swimming,16
1960,Swimming,16
2000,Swimming,16
1964,Swimming,16
2008,Gymnastics,16
1908,Swimming,16
1920,Boxing,16
1960,Alpine Skiing,16
2010,Figure Skating,16
1976,Speed Skating,16
2000,Swimming,16
1936,Diving,16
1956,Figure Skating,16
1960,Figure Skating,16
1956,Swimming,16
1972,Speed Skating,16
2012,Swimming,16
2016,Rhythmic Gymnastics,16
2016,Gymnastics,16
1988,Gymnastics,16
2006,Snowboarding,16
1976,Swimming,16
1984,Swimming,16
1960,Figure Skating,16
1932,Athletics,16
2012,Swimming,16
1900,Swimming,16
1928,Swimming,16
1972,Figure Skating,16
2008,Gymnastics,16
1976,Gymnastics,16
1956,Figure Skating,16
1968,Gymnastics,16
1984,Shooting,16
1980,Swimming,16
1968,Speed Skating,16
2014,Ski Jumping,16
1998,Figure Skating,16
1952,Athletics,16
1996,Synchronized Swimming,16
1952,Gymnastics,16
1972,Ice Hockey,16
2008,Swimming,16
1998,Alpine Skiing,16
1968,Figure Skating,16
2012,Table Tennis,16
2000,Swimming,16
2012,Diving,16
1948,Gymnastics,16
1976,Swimming,16
1968,Gymnastics,16
1964,Swimming,16
2002,Figure Skating,16
1964,Swimming,16
1988,Swimming,16
1984,Cycling,16
1976,Swimming,16
1988,Swimming,16
1972,Swimming,16
1956,Swimming,16
2012,Swimming,16
1964,Swimming,16
2000,Gymnastics,16
2016,Swimming,16
1984,Alpine Skiing,16
1992,Handball,16
2016,Swimming,16
1972,Gymnastics,16
1976,Alpine Skiing,16
1988,Rhythmic Gymnastics,16
2016,Swimming,16
2012,Gymnastics,16
1928,Swimming,16
1992,Rowing,16
2004,Swimming,16
2008,Modern Pentathlon,16
2000,Gymnastics,16
2016,Diving,16
1992,Athletics,16
2008,Rhythmic Gymnastics,16
2008,Swimming,16
1964,Swimming,16
2016,Swimming,16
1968,Swimming,16
2000,Swimming,16
1928,Swimming,16
1908,Athletics,16
1960,Alpine Skiing,16
1980,Swimming,16
1988,Swimming,16
1904,Football,16
1968,Swimming,16
1948,Swimming,16
1968,Gymnastics,16
1972,Swimming,16
1976,Swimming,16
1980,Gymnastics,16
1972,Swimming,16
2000,Swimming,16
1936,Swimming,16
1960,Athletics,16
1976,Swimming,16
1988,Swimming,16
2016,Swimming,16
1992,Short Track Speed Skating,16
1964,Swimming,16
2008,Swimming,16
1976,Cross Country Skiing,16
1960,Athletics,16
1976,Swimming,16
2016,Table Tennis,16
2008,Gymnastics,16
2008,Diving,16
2000,Diving,16
1996,Swimming,16
2016,Swimming,16
1968,Swimming,16
1964,Figure Skating,16
1976,Swimming,16
2006,Ski Jumping,16
1996,Swimming,16
1984,Swimming,16
1964,Swimming,16
2008,Gymnastics,16
1912,Swimming,16
1964,Swimming,16
2016,Shooting,16
1960,Figure Skating,16
1976,Alpine Skiing,16
1980,Swimming,16
1906,Swimming,16
1992,Swimming,16
1960,Swimming,16
2008,Rhythmic Gymnastics,16
2000,Football,16
1976,Swimming,16
2004,Gymnastics,16
1972,Figure Skating,16
1984,Swimming,16
2004,Weightlifting,16
1996,Swimming,16
1992,Swimming,16
1992,Short Track Speed Skating,16
1984,Luge,16
2012,Swimming,16
1976,Sailing,16
1984,Swimming,16
1936,Athletics,16
1968,Gymnastics,16
1984,Rhythmic Gymnastics,16
1984,Swimming,16
1932,Swimming,16
1976,Swimming,16
1972,Gymnastics,16
1998,Luge,16
1964,Figure Skating,16
1968,Alpine Skiing,16
2008,Swimming,16
2008,Synchronized Swimming,16
1992,Swimming,16
2008,Fencing,16
2008,Judo,16
2000,Rhythmic Gymnastics,16
2000,Gymnastics,16
1988,Sailing,16
1996,Diving,16
1964,Swimming,16
1960,Figure Skating,16
1988,Gymnastics,16
1992,Gymnastics,16
2014,Figure Skating,16
1984,Speed Skating,16
1996,Table Tennis,16
1996,Table Tennis,16
1992,Diving,16
1972,Speed Skating,16
2008,Diving,16
1988,Cycling,16
1992,Rhythmic Gymnastics,16
2006,Speed Skating,16
1992,Rhythmic Gymnastics,16
1980,Swimming,16
2008,Swimming,16
1968,Swimming,16
2008,Swimming,16
1964,Swimming,16
2004,Swimming,16
1996,Swimming,16
1988,Swimming,16
2000,Rhythmic Gymnastics,16
1960,Rowing,16
2004,Swimming,16
1998,Freestyle Skiing,16
1996,Swimming,16
1956,Swimming,16
1964,Figure Skating,16
1948,Figure Skating,16
2006,Short Track Speed Skating,16
1976,Swimming,16
1992,Figure Skating,16
1968,Swimming,16
1996,Swimming,16
1968,Swimming,16
2000,Sailing,16
1932,Swimming,16
1996,Swimming,16
2014,Cross Country Skiing,16
2000,Gymnastics,16
1936,Athletics,16
1960,Swimming,16
1976,Alpine Skiing,16
1976,Rowing,16
1992,Figure Skating,16
2004,Diving,16
1996,Swimming,16
1976,Swimming,16
1998,Alpine Skiing,16
1976,Gymnastics,16
1992,Gymnastics,16
1972,Swimming,16
2008,Gymnastics,16
2016,Gymnastics,16
1992,Figure Skating,16
1984,Swimming,16
1960,Diving,16
1998,Freestyle Skiing,16
1992,Diving,16
2004,Gymnastics,16
1968,Rowing,16
1976,Gymnastics,16
1998,Figure Skating,16
2004,Gymnastics,16
2014,Freestyle Skiing,16
1960,Figure Skating,16
1968,Swimming,16
1994,Figure Skating,16
1936,Cycling,16
1984,Swimming,16
2004,Gymnastics,16
1976,Swimming,16
2012,Swimming,16
2016,Swimming,16
2012,Table Tennis,16
1992,Swimming,16
1976,Swimming,16
2012,Shooting,16
2006,Cross Country Skiing,16
1976,Swimming,16
1996,Judo,16
2012,Rhythmic Gymnastics,16
1992,Swimming,16
1998,Ice Hockey,16
1996,Swimming,16
1932,Swimming,16
1988,Archery,16
2004,Swimming,16
1992,Rhythmic Gymnastics,16
1980,Swimming,16
1996,Rhythmic Gymnastics,16
2002,Figure Skating,16
1996,Swimming,16
1972,Athletics,16
1984,Swimming,16
2004,Diving,16
1984,Swimming,16
1984,Swimming,16
1952,Athletics,16
1952,Swimming,16
1988,Swimming,16
1960,Swimming,16
1998,Figure Skating,16
2014,Figure Skating,16
2000,Rhythmic Gymnastics,16
1904,Football,16
1996,Gymnastics,16
2000,Rhythmic Gymnastics,16
1972,Alpine Skiing,16
2004,Gymnastics,16
1992,Swimming,16
1972,Water Polo,16
2002,Luge,16
2010,Figure Skating,16
1992,Figure Skating,16
2002,Luge,16
1984,Athletics,16
1996,Swimming,16
1976,Swimming,16
1936,Figure Skating,16
2006,Speed Skating,16
1988,Alpine Skiing,16
1952,Gymnastics,16
1976,Rowing,16
2016,Athletics,16
2016,Water Polo,16
1972,Gymnastics,16
1960,Swimming,16
1964,Swimming,16
2006,Figure Skating,16
1984,Archery,16
1988,Swimming,16
1992,Figure Skating,16
1964,Swimming,16
2000,Diving,16
1984,Diving,16
